no,Age,Gender,Nationality,Mothertounge,Languages,Education,English,languageknowledge,concept,collapsedconcept,Pair,player,condition1,condition2,trial,winner,te,na,tenasum,so,bu,sobusum
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,14,no,0,0,0,2,0,2
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,15,no,2,0,2,0,0,0
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,16,no,0,1,1,1,0,1
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,17,no,0,1,1,1,0,1
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,18,no,0,1,1,0,1,1
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,19,no,0,1,1,1,0,1
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,20,no,1,0,1,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,1,no,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,2,yes,0,0,0,1,0,1
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,3,no,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,4,no,0,0,0,1,0,1
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,5,no,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,6,no,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,7,no,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,8,yes,0,0,0,0,1,1
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,9,no,0,0,0,0,1,1
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,10,no,0,0,0,0,1,1
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,11,no,0,0,0,0,1,1
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,12,no,0,0,0,0,1,1
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,13,no,0,0,0,0,1,1
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,14,yes,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,15,no,0,0,0,0,1,1
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,16,yes,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,17,no,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,18,no,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,19,no,0,0,0,0,0,0
57,23,Female,Danish,English,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,6,posessive,nonpoliteness,21,2,competitive,nonfunctional,20,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,1,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,2,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,3,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,4,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,5,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,6,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,7,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,8,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,9,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,10,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,11,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,12,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,13,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,14,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,15,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,16,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,17,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,18,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,19,no,0,0,0,0,0,0
58,23,Female,Greek,Greek,3,Bachelor,6,4,gender,nonpoliteness,22,2,non-competitive,nonfunctional,20,no,0,0,0,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,2,no,0,0,0,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,3,no,0,1,1,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,4,no,0,0,0,0,1,1
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,5,yes,1,0,1,0,1,1
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,6,no,0,0,0,0,1,1
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,7,no,1,0,1,0,1,1
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,8,no,1,1,2,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,9,no,1,0,1,0,1,1
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,10,yes,0,3,3,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,11,no,0,1,1,0,1,1
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,12,yes,0,5,5,0,1,1
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,13,no,2,4,6,1,1,2
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,14,yes,1,2,3,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,15,no,0,4,4,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,16,no,0,3,3,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,17,no,0,2,2,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,18,no,0,2,2,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,19,no,0,2,2,0,0,0
59,24,Male,Danish,Danish,2,Bachelor,5,5,none,nonpoliteness,23,2,competitive,nonfunctional,20,no,0,1,1,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,1,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,2,no,1,0,1,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,3,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,4,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,5,no,1,0,1,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,6,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,7,no,1,0,1,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,8,no,0,0,0,1,0,1
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,9,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,10,no,2,0,2,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,11,no,1,0,1,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,12,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,13,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,14,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,15,no,1,0,1,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,16,no,0,0,0,1,0,1
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,17,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,18,no,0,0,0,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,19,no,2,0,2,0,0,0
60,24,Female,Spain,Spanish,3,Bachelor,5,3,syntax,nonpoliteness,24,2,non-competitive,nonfunctional,20,no,0,0,0,2,0,2
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,1,no,1,0,1,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,2,no,0,0,0,0,1,1
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,3,no,0,0,0,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,4,no,0,0,0,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,5,no,1,0,1,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,6,no,0,0,0,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,7,no,1,1,2,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,8,no,0,0,0,1,0,1
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,9,no,0,0,0,1,0,1
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,10,yes,1,0,1,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,11,yes,0,1,1,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,12,no,0,0,0,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,13,no,0,0,0,0,1,1
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,14,no,0,1,1,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,15,yes,1,1,2,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,16,yes,1,1,2,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,17,no,1,0,1,0,1,1
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,18,no,1,1,2,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,19,no,0,1,1,0,0,0
61,24,Female,German,German,6,Bachelor,6,4,politeness,politeness,25,2,competitive,functional,20,no,1,1,2,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,1,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,2,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,3,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,4,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,5,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,6,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,7,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,8,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,9,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,10,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,11,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,12,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,13,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,14,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,15,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,16,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,17,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,18,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,19,no,0,0,0,0,0,0
62,26,Female,Italian,Italian,6,Master,6,5,syntax,nonpoliteness,26,2,non-competitive,nonfunctional,20,no,0,0,0,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,1,no,0,0,0,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,2,no,0,1,1,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,3,no,0,0,0,1,0,1
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,4,no,0,0,0,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,5,no,0,0,0,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,6,no,0,1,1,0,1,1
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,7,no,0,1,1,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,8,no,0,1,1,0,2,2
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,9,no,0,1,1,1,0,1
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,10,no,0,1,1,0,1,1
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,11,no,0,0,0,1,1,2
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,12,no,1,0,1,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,13,no,0,1,1,0,1,1
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,14,no,0,1,1,0,1,1
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,15,no,0,0,0,1,0,1
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,16,no,1,0,1,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,17,no,1,1,2,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,18,no,1,0,1,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,19,no,1,0,1,0,0,0
63,21,Male,United States of America,English,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,1,politeness,politeness,27,2,non-competitive,functional,20,no,1,1,2,0,0,0
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,1,no,0,0,0,0,0,0
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,2,no,0,0,0,0,0,0
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,3,no,0,0,0,0,0,0
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,4,no,0,0,0,0,0,0
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,5,no,0,0,0,0,2,2
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,6,no,0,0,0,0,0,0
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,7,no,0,0,0,0,0,0
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,8,no,0,0,0,0,0,0
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,9,no,0,0,0,0,0,0
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,10,no,1,0,1,0,1,1
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,11,no,1,0,1,0,1,1
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,12,no,1,0,1,0,1,1
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,13,no,0,0,0,1,1,2
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,14,no,1,0,1,0,1,1
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,15,no,1,0,1,1,0,1
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,16,no,1,0,1,1,0,1
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,17,no,1,0,1,0,1,1
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,18,no,1,0,1,0,1,1
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,19,no,1,0,1,0,1,1
64,26,Female,Polish,Polish,9,Bachelor,5,1,syntax,nonpoliteness,28,2,non-competitive,nonfunctional,20,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,1,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,2,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,3,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,4,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,5,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,6,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,7,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,8,yes,1,1,2,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,9,no,1,0,1,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,10,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,11,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,12,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,13,no,1,0,1,1,0,1
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,14,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,15,no,0,0,0,1,0,1
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,16,no,0,0,0,0,0,0
65,21,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,2,competitive,functional,17,yes,1,1,2,0,1,1
